DATE TIME             ;METHOD ;URL                       ;CODE ;REMOTE ADDR     ;READ        ;WRITE       ;TIME        
DATE TIME             ;METHOD ;URL                       ;CODE ;REMOTE ADDR     ;READ        ;WRITE       ;TIME        
2025/03/27 21:50:00.28;GET    ;/admin                    ;200  ;127.0.0.1:54858 ;0 B         ;3.2 KiB     ;1ms         
2025/03/27 21:50:00.34;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:54859 ;0 B         ;11.8 KiB    ;0ms         
2025/03/27 21:50:09.67;GET    ;/admin                    ;200  ;127.0.0.1:54859 ;0 B         ;3.2 KiB     ;0ms         
2025/03/27 21:50:09.86;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:54859 ;0 B         ;11.8 KiB    ;0ms         
2025/03/27 21:50:41.37;GET    ;/admin                    ;200  ;127.0.0.1:54882 ;0 B         ;3.2 KiB     ;0ms         
2025/03/27 21:50:41.50;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:54882 ;0 B         ;11.8 KiB    ;0ms         
2025/03/27 21:51:30.06;GET    ;/api/booking/get          ;200  ;127.0.0.1:54936 ;0 B         ;520 B       ;22ms        
2025/03/27 21:55:54.30;GET    ;/admin                    ;200  ;127.0.0.1:55070 ;0 B         ;3.2 KiB     ;0ms         
2025/03/27 21:55:54.45;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:55070 ;0 B         ;11.8 KiB    ;1ms         
2025/03/27 22:08:57.36;GET    ;/admin                    ;200  ;127.0.0.1:55461 ;0 B         ;3.2 KiB     ;1ms         
2025/03/27 22:08:57.58;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:55461 ;0 B         ;6.1 KiB     ;1ms         
2025/03/27 22:26:42.23;GET    ;/admin                    ;200  ;127.0.0.1:56117 ;0 B         ;3.3 KiB     ;0ms         
2025/03/27 22:26:42.54;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:56117 ;0 B         ;6.1 KiB     ;1ms         
2025/03/27 22:29:50.28;GET    ;/admin                    ;200  ;127.0.0.1:56308 ;0 B         ;3.3 KiB     ;0ms         
2025/03/27 22:29:50.45;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:56308 ;0 B         ;6.1 KiB     ;1ms         
2025/03/27 22:30:25.85;GET    ;/admin                    ;200  ;127.0.0.1:56328 ;0 B         ;3.3 KiB     ;0ms         
2025/03/27 22:30:26.03;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:56328 ;0 B         ;6.1 KiB     ;1ms         
2025/03/27 22:30:26.04;GET    ;/api/stores/get           ;200  ;127.0.0.1:56328 ;0 B         ;595 B       ;4ms         
2025/03/27 22:34:47.83;GET    ;/admin                    ;200  ;127.0.0.1:56449 ;0 B         ;3.3 KiB     ;0ms         
2025/03/27 22:34:48.00;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:56449 ;0 B         ;6.1 KiB     ;0ms         
2025/03/27 22:34:48.00;GET    ;/api/stores/get           ;200  ;127.0.0.1:56449 ;0 B         ;595 B       ;2ms         
2025/03/27 22:38:46.48;GET    ;/admin                    ;200  ;127.0.0.1:56715 ;0 B         ;3.3 KiB     ;0ms         
2025/03/27 22:38:46.65;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:56715 ;0 B         ;6.1 KiB     ;1ms         
2025/03/27 22:38:46.66;GET    ;/api/stores/get           ;200  ;127.0.0.1:56715 ;0 B         ;595 B       ;7ms         
2025/03/27 22:53:42.02;GET    ;/admin                    ;200  ;127.0.0.1:57175 ;0 B         ;3.3 KiB     ;0ms         
2025/03/27 22:53:42.19;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57175 ;0 B         ;6.9 KiB     ;1ms         
2025/03/27 22:53:42.21;GET    ;/api/stores/get           ;200  ;127.0.0.1:57175 ;0 B         ;595 B       ;11ms        
2025/03/27 22:54:46.52;GET    ;/admin                    ;200  ;127.0.0.1:57209 ;0 B         ;3.3 KiB     ;1ms         
2025/03/27 22:54:46.62;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57209 ;0 B         ;6.9 KiB     ;1ms         
2025/03/27 22:54:46.63;GET    ;/api/stores/get           ;200  ;127.0.0.1:57209 ;0 B         ;595 B       ;2ms         
2025/03/27 22:54:48.09;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57209 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 22:55:12.01;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57223 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 22:55:13.56;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57223 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 22:57:23.06;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57285 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 22:57:26.14;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57285 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 22:57:26.58;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57285 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 22:57:28.56;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57285 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 22:57:29.11;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57285 ;0 B         ;6.9 KiB     ;1ms         
2025/03/27 22:57:29.62;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57285 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 22:57:30.09;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57285 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 22:57:30.56;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57285 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 22:57:30.97;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57285 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 22:57:32.63;GET    ;/admin                    ;200  ;127.0.0.1:57285 ;0 B         ;3.3 KiB     ;0ms         
2025/03/27 22:57:32.66;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57285 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 22:57:32.67;GET    ;/api/stores/get           ;200  ;127.0.0.1:57285 ;0 B         ;595 B       ;1ms         
2025/03/27 23:02:45.71;GET    ;/admin                    ;200  ;127.0.0.1:57477 ;0 B         ;3.3 KiB     ;0ms         
2025/03/27 23:02:45.89;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57477 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 23:02:48.66;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57477 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 23:02:48.95;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57477 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 23:02:49.47;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57477 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 23:02:50.09;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57477 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 23:02:50.34;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57477 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 23:02:50.53;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57477 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 23:02:50.90;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57477 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 23:03:06.03;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57490 ;0 B         ;6.9 KiB     ;1ms         
2025/03/27 23:03:10.14;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57490 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 23:03:38.58;GET    ;/admin                    ;200  ;127.0.0.1:57507 ;0 B         ;3.3 KiB     ;0ms         
2025/03/27 23:03:38.68;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57507 ;0 B         ;6.9 KiB     ;1ms         
2025/03/27 23:03:38.68;GET    ;/api/stores/get           ;200  ;127.0.0.1:57507 ;0 B         ;595 B       ;2ms         
2025/03/27 23:03:48.18;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57508 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 23:03:49.40;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57508 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 23:03:50.22;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57508 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 23:04:12.65;GET    ;/admin                    ;200  ;127.0.0.1:57525 ;0 B         ;3.3 KiB     ;0ms         
2025/03/27 23:04:12.75;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57525 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 23:04:12.76;GET    ;/api/stores/get           ;200  ;127.0.0.1:57525 ;0 B         ;595 B       ;2ms         
2025/03/27 23:04:14.84;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57526 ;0 B         ;18.6 KiB    ;0ms         
2025/03/27 23:04:15.69;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57526 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 23:04:16.42;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57526 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 23:04:17.28;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57526 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 23:04:18.48;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57526 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 23:04:19.07;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57526 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 23:04:20.47;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57526 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 23:05:04.78;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57552 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 23:05:40.39;GET    ;/admin                    ;200  ;127.0.0.1:57570 ;0 B         ;3.3 KiB     ;0ms         
2025/03/27 23:05:40.55;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57570 ;0 B         ;6.9 KiB     ;1ms         
2025/03/27 23:05:40.56;GET    ;/api/stores/get           ;200  ;127.0.0.1:57570 ;0 B         ;595 B       ;2ms         
2025/03/27 23:05:43.34;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57570 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 23:05:44.38;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57570 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 23:06:02.18;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57583 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 23:06:02.52;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57583 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 23:06:02.90;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57583 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 23:06:03.22;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57583 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 23:06:15.32;GET    ;/admin                    ;200  ;127.0.0.1:57589 ;0 B         ;3.3 KiB     ;0ms         
2025/03/27 23:06:15.44;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57589 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 23:06:15.45;GET    ;/api/stores/get           ;200  ;127.0.0.1:57589 ;0 B         ;595 B       ;2ms         
2025/03/27 23:06:26.87;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57597 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 23:06:28.55;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57597 ;0 B         ;6.9 KiB     ;0ms         
2025/03/27 23:07:16.24;GET    ;/admin/tab/promotion      ;200  ;127.0.0.1:57623 ;0 B         ;18.6 KiB    ;1ms         
2025/03/27 23:07:16.58;GET    ;/admin/tab/stores         ;200  ;127.0.0.1:57623 ;0 B         ;6.9 KiB     ;1ms         
DATE TIME             ;METHOD ;URL                       ;CODE ;REMOTE ADDR     ;READ        ;WRITE       ;TIME        
DATE TIME             ;METHOD ;URL                       ;CODE ;REMOTE ADDR     ;READ        ;WRITE       ;TIME        
DATE TIME             ;METHOD ;URL                       ;CODE ;REMOTE ADDR     ;READ        ;WRITE       ;TIME        
DATE TIME             ;METHOD ;URL                       ;CODE ;REMOTE ADDR     ;READ        ;WRITE       ;TIME        
DATE TIME             ;METHOD ;URL                       ;CODE ;REMOTE ADDR     ;READ        ;WRITE       ;TIME        
DATE TIME             ;METHOD ;URL                       ;CODE ;REMOTE ADDR     ;READ        ;WRITE       ;TIME        
DATE TIME             ;METHOD ;URL                       ;CODE ;REMOTE ADDR     ;READ        ;WRITE       ;TIME        
2025/03/28 10:39:41.50;GET    ;/admin/login              ;200  ;127.0.0.1:52308 ;0 B         ;4.5 KiB     ;1ms         
2025/03/28 10:39:49.61;GET    ;/admin/login              ;200  ;127.0.0.1:52317 ;0 B         ;4.5 KiB     ;1ms         
2025/03/28 10:39:49.65;GET    ;/static/media/favicon.ico ;404  ;127.0.0.1:52318 ;0 B         ;19 B        ;0ms         
2025/03/28 10:39:49.75;GET    ;/static/js/api.js         ;200  ;127.0.0.1:52317 ;0 B         ;4.3 KiB     ;99ms        
2025/03/28 10:39:50.03;GET    ;/static/js/cookie.js      ;200  ;127.0.0.1:52317 ;0 B         ;846 B       ;41ms        
2025/03/28 10:39:50.45;GET    ;/static/media/favicon.ico ;404  ;127.0.0.1:52317 ;0 B         ;19 B        ;0ms         
2025/03/28 10:39:51.50;POST   ;/api/login                ;200  ;127.0.0.1:52317 ;0 B         ;0 B         ;110ms       
2025/03/28 10:39:55.61;GET    ;/admin/                   ;500  ;127.0.0.1:52317 ;0 B         ;26 B        ;0ms         
2025/03/28 10:40:08.09;GET    ;/admin/stores             ;200  ;127.0.0.1:52332 ;0 B         ;10.2 KiB    ;1ms         
2025/03/28 10:40:08.16;GET    ;/static/js/util.js        ;200  ;127.0.0.1:52332 ;0 B         ;1.4 KiB     ;51ms        
2025/03/28 10:40:08.35;GET    ;/admin/tab/stores         ;404  ;127.0.0.1:52333 ;0 B         ;19 B        ;0ms         
2025/03/28 10:40:08.47;GET    ;/api/stores/get           ;200  ;127.0.0.1:52332 ;0 B         ;595 B       ;120ms       
2025/03/28 10:40:14.60;GET    ;/admin/tab/promotion      ;404  ;127.0.0.1:52332 ;0 B         ;19 B        ;0ms         
2025/03/28 10:40:21.82;GET    ;/admin/tab/promotion      ;404  ;127.0.0.1:52332 ;0 B         ;19 B        ;0ms         
2025/03/28 10:40:22.42;GET    ;/admin/tab/stores         ;404  ;127.0.0.1:52332 ;0 B         ;19 B        ;0ms         
2025/03/28 10:40:22.79;GET    ;/admin/tab/promotion      ;404  ;127.0.0.1:52332 ;0 B         ;19 B        ;0ms         
2025/03/28 10:40:23.23;GET    ;/admin/tab/promotion      ;404  ;127.0.0.1:52332 ;0 B         ;19 B        ;0ms         
2025/03/28 10:40:23.75;GET    ;/admin/tab/promotion      ;404  ;127.0.0.1:52332 ;0 B         ;19 B        ;0ms         
2025/03/28 10:40:24.11;GET    ;/admin/tab/stores         ;404  ;127.0.0.1:52332 ;0 B         ;19 B        ;0ms         
2025/03/28 10:40:24.44;GET    ;/admin/tab/promotion      ;404  ;127.0.0.1:52332 ;0 B         ;19 B        ;0ms         
2025/03/28 10:40:43.23;GET    ;/admin/promotion          ;200  ;127.0.0.1:52350 ;0 B         ;21.9 KiB    ;1ms         
2025/03/28 10:40:54.72;GET    ;/admin/tab/promotion      ;404  ;127.0.0.1:52357 ;0 B         ;19 B        ;0ms         
2025/03/28 10:43:02.88;GET    ;/admin/tab/promotion      ;404  ;127.0.0.1:52424 ;0 B         ;19 B        ;0ms         
2025/03/28 10:43:05.41;GET    ;/admin/stores             ;200  ;127.0.0.1:52424 ;0 B         ;10.2 KiB    ;0ms         
2025/03/28 10:43:05.44;GET    ;/static/js/util.js        ;200  ;127.0.0.1:52424 ;0 B         ;1.4 KiB     ;1ms         
2025/03/28 10:43:05.44;GET    ;/static/js/api.js         ;200  ;127.0.0.1:52426 ;0 B         ;4.3 KiB     ;1ms         
2025/03/28 10:43:05.73;GET    ;/static/js/cookie.js      ;200  ;127.0.0.1:52426 ;0 B         ;846 B       ;0ms         
2025/03/28 10:43:05.73;GET    ;/admin/tab/stores         ;404  ;127.0.0.1:52427 ;0 B         ;19 B        ;0ms         
2025/03/28 10:43:05.83;GET    ;/api/stores/get           ;200  ;127.0.0.1:52424 ;0 B         ;595 B       ;105ms       
2025/03/28 10:43:06.64;GET    ;/admin/tab/promotion      ;404  ;127.0.0.1:52424 ;0 B         ;19 B        ;0ms         
2025/03/28 10:43:07.59;GET    ;/admin/tab/stores         ;404  ;127.0.0.1:52424 ;0 B         ;19 B        ;0ms         
2025/03/28 10:43:08.04;GET    ;/admin/tab/promotion      ;404  ;127.0.0.1:52424 ;0 B         ;19 B        ;0ms         
DATE TIME             ;METHOD ;URL                       ;CODE ;REMOTE ADDR     ;READ        ;WRITE       ;TIME        
2025/03/28 10:43:19.13;GET    ;/admin/stores             ;200  ;127.0.0.1:52436 ;0 B         ;9.3 KiB     ;1ms         
2025/03/28 10:43:19.29;GET    ;/api/stores/get           ;200  ;127.0.0.1:52436 ;0 B         ;595 B       ;119ms       
2025/03/28 10:43:20.25;GET    ;/admin/promotion          ;200  ;127.0.0.1:52436 ;0 B         ;21.0 KiB    ;1ms         
2025/03/28 10:43:21.76;GET    ;/admin/stores             ;200  ;127.0.0.1:52436 ;0 B         ;9.3 KiB     ;0ms         
2025/03/28 10:43:21.88;GET    ;/api/stores/get           ;200  ;127.0.0.1:52436 ;0 B         ;595 B       ;87ms        
2025/03/28 10:43:22.31;GET    ;/admin/promotion          ;200  ;127.0.0.1:52436 ;0 B         ;21.0 KiB    ;0ms         
2025/03/28 10:43:25.58;GET    ;/admin/stores             ;200  ;127.0.0.1:52436 ;0 B         ;9.3 KiB     ;0ms         
2025/03/28 10:43:25.72;GET    ;/api/stores/get           ;200  ;127.0.0.1:52436 ;0 B         ;595 B       ;112ms       
DATE TIME             ;METHOD ;URL                       ;CODE ;REMOTE ADDR     ;READ        ;WRITE       ;TIME        
2025/03/28 10:48:28.96;GET    ;/admin/stores             ;200  ;127.0.0.1:52660 ;0 B         ;9.3 KiB     ;1ms         
2025/03/28 10:48:29.08;GET    ;/api/stores/get           ;200  ;127.0.0.1:52660 ;0 B         ;595 B       ;84ms        
2025/03/28 10:48:29.99;GET    ;/admin/stores             ;200  ;127.0.0.1:52660 ;0 B         ;9.3 KiB     ;1ms         
2025/03/28 10:48:30.14;GET    ;/api/stores/get           ;200  ;127.0.0.1:52660 ;0 B         ;595 B       ;106ms       
2025/03/28 10:48:30.63;GET    ;/admin/promotion          ;200  ;127.0.0.1:52660 ;0 B         ;21.0 KiB    ;2ms         
2025/03/28 10:48:31.92;GET    ;/admin/stores             ;200  ;127.0.0.1:52660 ;0 B         ;9.3 KiB     ;1ms         
2025/03/28 10:48:32.07;GET    ;/api/stores/get           ;200  ;127.0.0.1:52660 ;0 B         ;595 B       ;101ms       
2025/03/28 10:54:40.96;GET    ;/admin/stores             ;500  ;127.0.0.1:52917 ;0 B         ;26 B        ;1ms         
DATE TIME             ;METHOD ;URL                       ;CODE ;REMOTE ADDR     ;READ        ;WRITE       ;TIME        
2025/03/28 10:54:56.06;GET    ;/admin/stores             ;500  ;127.0.0.1:52928 ;0 B         ;26 B        ;1ms         
2025/03/28 10:54:56.92;GET    ;/admin/stores             ;500  ;127.0.0.1:52928 ;0 B         ;26 B        ;1ms         
2025/03/28 10:56:13.32;GET    ;/admin/stores             ;500  ;127.0.0.1:52966 ;0 B         ;26 B        ;1ms         
DATE TIME             ;METHOD ;URL                       ;CODE ;REMOTE ADDR     ;READ        ;WRITE       ;TIME        
2025/03/28 10:59:59.26;GET    ;/admin/stores             ;200  ;127.0.0.1:53077 ;0 B         ;9.5 KiB     ;1ms         
2025/03/28 10:59:59.34;GET    ;/static/js/util.js        ;200  ;127.0.0.1:53077 ;0 B         ;1.4 KiB     ;56ms        
2025/03/28 10:59:59.34;GET    ;/static/js/api.js         ;200  ;127.0.0.1:53078 ;0 B         ;4.3 KiB     ;56ms        
2025/03/28 10:59:59.64;GET    ;/static/js/cookie.js      ;200  ;127.0.0.1:53078 ;0 B         ;846 B       ;1ms         
2025/03/28 10:59:59.75;GET    ;/api/stores/get           ;200  ;127.0.0.1:53077 ;0 B         ;595 B       ;114ms       
2025/03/28 11:00:01.11;GET    ;/admin/promotion          ;200  ;127.0.0.1:53077 ;0 B         ;21.1 KiB    ;1ms         
2025/03/28 11:00:02.77;GET    ;/admin/stores             ;200  ;127.0.0.1:53077 ;0 B         ;9.5 KiB     ;1ms         
2025/03/28 11:00:02.89;GET    ;/api/stores/get           ;200  ;127.0.0.1:53077 ;0 B         ;595 B       ;82ms        
2025/03/28 11:00:03.45;GET    ;/admin/promotion          ;200  ;127.0.0.1:53077 ;0 B         ;21.1 KiB    ;1ms         
2025/03/28 11:00:13.37;GET    ;/admin/promotion          ;200  ;127.0.0.1:53077 ;0 B         ;21.1 KiB    ;2ms         
2025/03/28 11:00:13.40;GET    ;/static/js/util.js        ;200  ;127.0.0.1:53077 ;0 B         ;1.4 KiB     ;1ms         
2025/03/28 11:00:13.40;GET    ;/static/js/api.js         ;200  ;127.0.0.1:53088 ;0 B         ;4.3 KiB     ;1ms         
2025/03/28 11:00:13.51;GET    ;/static/js/cookie.js      ;200  ;127.0.0.1:53088 ;0 B         ;846 B       ;0ms         
2025/03/28 11:00:14.49;GET    ;/admin/stores             ;200  ;127.0.0.1:53088 ;0 B         ;9.5 KiB     ;1ms         
2025/03/28 11:00:14.65;GET    ;/api/stores/get           ;200  ;127.0.0.1:53088 ;0 B         ;595 B       ;124ms       
2025/03/28 11:00:15.32;GET    ;/admin/promotion          ;200  ;127.0.0.1:53088 ;0 B         ;21.1 KiB    ;1ms         
2025/03/28 11:00:17.35;GET    ;/admin/stores             ;200  ;127.0.0.1:53088 ;0 B         ;9.5 KiB     ;1ms         
2025/03/28 11:00:17.49;GET    ;/api/stores/get           ;200  ;127.0.0.1:53088 ;0 B         ;595 B       ;98ms        
2025/03/28 11:00:20.23;GET    ;/admin/promotion          ;200  ;127.0.0.1:53088 ;0 B         ;21.1 KiB    ;1ms         
2025/03/28 11:00:21.17;GET    ;/admin/stores             ;200  ;127.0.0.1:53088 ;0 B         ;9.5 KiB     ;1ms         
2025/03/28 11:00:21.30;GET    ;/api/stores/get           ;200  ;127.0.0.1:53088 ;0 B         ;595 B       ;87ms        
2025/03/28 11:00:23.05;GET    ;/admin/                   ;500  ;127.0.0.1:53088 ;0 B         ;26 B        ;1ms         
2025/03/28 11:02:19.92;GET    ;/admin/stores             ;200  ;127.0.0.1:53150 ;0 B         ;9.5 KiB     ;1ms         
2025/03/28 11:02:19.94;GET    ;/static/js/util.js        ;200  ;127.0.0.1:53150 ;0 B         ;1.4 KiB     ;0ms         
2025/03/28 11:02:19.95;GET    ;/static/js/api.js         ;200  ;127.0.0.1:53151 ;0 B         ;4.3 KiB     ;2ms         
2025/03/28 11:02:20.18;GET    ;/static/js/cookie.js      ;200  ;127.0.0.1:53151 ;0 B         ;846 B       ;0ms         
2025/03/28 11:02:20.28;GET    ;/api/stores/get           ;200  ;127.0.0.1:53151 ;0 B         ;595 B       ;93ms        
2025/03/28 11:02:29.24;GET    ;/admin/promotion          ;200  ;127.0.0.1:53151 ;0 B         ;20.5 KiB    ;1ms         
2025/03/28 11:02:30.04;GET    ;/admin/stores             ;200  ;127.0.0.1:53151 ;0 B         ;9.5 KiB     ;1ms         
2025/03/28 11:02:30.16;GET    ;/api/stores/get           ;200  ;127.0.0.1:53151 ;0 B         ;595 B       ;94ms        
2025/03/28 11:02:31.38;GET    ;/admin/                   ;500  ;127.0.0.1:53151 ;0 B         ;26 B        ;0ms         
DATE TIME             ;METHOD ;URL                       ;CODE ;REMOTE ADDR     ;READ        ;WRITE       ;TIME        
2025/03/28 11:04:53.30;GET    ;/admin/stores             ;200  ;127.0.0.1:53238 ;0 B         ;9.5 KiB     ;3ms         
2025/03/28 11:04:53.44;GET    ;/api/stores/get           ;200  ;127.0.0.1:53238 ;0 B         ;595 B       ;86ms        
2025/03/28 11:04:55.89;GET    ;/admin/                   ;200  ;127.0.0.1:53238 ;0 B         ;2.5 KiB     ;1ms         
2025/03/28 11:04:58.43;GET    ;/admin/stores             ;200  ;127.0.0.1:53238 ;0 B         ;9.5 KiB     ;0ms         
2025/03/28 11:04:58.56;GET    ;/api/stores/get           ;200  ;127.0.0.1:53238 ;0 B         ;595 B       ;87ms        
2025/03/28 11:04:59.44;GET    ;/admin/promotion          ;200  ;127.0.0.1:53238 ;0 B         ;20.5 KiB    ;1ms         
2025/03/28 11:05:00.27;GET    ;/admin/stores             ;200  ;127.0.0.1:53238 ;0 B         ;9.5 KiB     ;1ms         
2025/03/28 11:05:00.43;GET    ;/api/stores/get           ;200  ;127.0.0.1:53238 ;0 B         ;595 B       ;118ms       
2025/03/28 11:05:00.94;GET    ;/admin/                   ;200  ;127.0.0.1:53238 ;0 B         ;2.5 KiB     ;1ms         
2025/03/28 11:05:02.02;GET    ;/admin/stores             ;200  ;127.0.0.1:53238 ;0 B         ;9.5 KiB     ;1ms         
2025/03/28 11:05:02.17;GET    ;/api/stores/get           ;200  ;127.0.0.1:53238 ;0 B         ;595 B       ;118ms       
2025/03/28 11:05:42.16;GET    ;/admin/                   ;200  ;127.0.0.1:53265 ;0 B         ;2.6 KiB     ;1ms         
2025/03/28 11:05:42.20;GET    ;/admin/stores             ;200  ;127.0.0.1:53265 ;0 B         ;9.5 KiB     ;1ms         
2025/03/28 11:05:42.35;GET    ;/api/stores/get           ;200  ;127.0.0.1:53265 ;0 B         ;595 B       ;97ms        
2025/03/28 11:06:08.40;GET    ;/admin/stores             ;200  ;127.0.0.1:53280 ;0 B         ;9.5 KiB     ;1ms         
2025/03/28 11:06:08.49;GET    ;/static/js/util.js        ;200  ;127.0.0.1:53280 ;0 B         ;1.4 KiB     ;62ms        
2025/03/28 11:06:08.49;GET    ;/static/js/api.js         ;200  ;127.0.0.1:53281 ;0 B         ;4.3 KiB     ;61ms        
2025/03/28 11:06:08.68;GET    ;/static/js/cookie.js      ;200  ;127.0.0.1:53281 ;0 B         ;846 B       ;0ms         
2025/03/28 11:06:08.78;GET    ;/api/stores/get           ;200  ;127.0.0.1:53280 ;0 B         ;595 B       ;98ms        
2025/03/28 11:06:16.41;GET    ;/admin/promotion          ;200  ;127.0.0.1:53280 ;0 B         ;20.5 KiB    ;2ms         
2025/03/28 11:06:18.12;GET    ;/admin/stores             ;200  ;127.0.0.1:53280 ;0 B         ;9.5 KiB     ;1ms         
2025/03/28 11:06:18.28;GET    ;/api/stores/get           ;200  ;127.0.0.1:53280 ;0 B         ;595 B       ;131ms       
2025/03/28 11:06:19.81;GET    ;/admin/promotion          ;200  ;127.0.0.1:53280 ;0 B         ;20.5 KiB    ;1ms         
2025/03/28 11:06:20.42;GET    ;/admin/stores             ;200  ;127.0.0.1:53280 ;0 B         ;9.5 KiB     ;0ms         
2025/03/28 11:06:20.56;GET    ;/api/stores/get           ;200  ;127.0.0.1:53280 ;0 B         ;595 B       ;108ms       
